id,prof,item,response,latency
P083_L1,60.7,nonemotional_30,0,338.1247483185710
P083_L1,60.7,nonemotional_31,1,319.612668466371
P083_L1,60.7,nonemotional_32,1,335.38884627981100
P083_L1,60.7,nonemotional_33,1,313.56650393694000
P083_L1,60.7,nonemotional_34,1,270.1012249237670
P083_L1,60.7,nonemotional_35,0,286.30583648584700
P083_L1,60.7,nonemotional_36,1,294.9533232898730
P083_L1,60.7,nonemotional_37,1,288.31532976041200
P083_L1,60.7,nonemotional_38,1,283.6898624587040
P083_L1,60.7,nonemotional_39,0,386.52012644637100
P083_L1,60.7,nonemotional_40,1,293.4751160496290
P083_L1,60.7,nonemotional_41,1,313.54220595044600
P083_L1,60.7,nonemotional_42,1,351.1055463092500
P083_L1,60.7,nonemotional_43,1,315.37226673654900
P083_L1,60.7,nonemotional_44,1,321.677362236102
P083_L1,60.7,nonemotional_45,1,327.6115489597020
P083_L1,60.7,nonemotional_46,0,335.74218837665400
P083_L1,60.7,nonemotional_47,1,290.99210520166300
P083_L1,60.7,nonemotional_48,0,296.093466490645
P083_L1,60.7,nonemotional_49,1,333.2959395880540
P083_L1,60.7,nonemotional_50,1,291.0490236755960
P083_L1,60.7,pseudoword_1,1,291.95608440979100
P083_L1,60.7,pseudoword_2,1,307.6284870500450
P083_L1,60.7,pseudoword_3,1,306.60018891340000
P083_L1,60.7,pseudoword_4,1,302.7960849086130
P083_L1,60.7,pseudoword_5,1,283.54388535670800
P083_L1,60.7,pseudoword_6,1,316.4368761799920
P083_L1,60.7,pseudoword_7,1,264.2812163305850
P083_L1,60.7,pseudoword_8,0,267.1219993943650
P083_L1,60.7,pseudoword_9,1,295.54161625319
P083_L1,60.7,pseudoword_10,1,346.1401073832100
P083_L1,60.7,pseudoword_11,1,324.76217567184100
P083_L1,60.7,pseudoword_12,1,320.0248183615410
P083_L1,60.7,pseudoword_13,1,297.2953305662500
P083_L1,60.7,pseudoword_14,1,324.64753014029200
P083_L1,60.7,pseudoword_15,1,295.5661312709400
P083_L1,60.7,pseudoword_16,1,278.9151272101560
P083_L1,60.7,pseudoword_17,0,293.942850672859
P083_L1,60.7,pseudoword_18,1,304.4490094839350
P083_L1,60.7,pseudoword_19,1,298.35486080070100
P083_L1,60.7,pseudoword_20,1,328.9489089450790
P083_L1,60.7,pseudoword_21,1,262.1135217386740
P083_L1,60.7,pseudoword_22,1,319.755407362313
P083_L1,60.7,pseudoword_23,1,314.6399868678550
P083_L1,60.7,pseudoword_24,0,315.02157213965900
P083_L1,60.7,pseudoword_25,0,286.9706516155960
P083_L1,60.7,pseudoword_26,1,286.7699412325400
P083_L1,60.7,pseudoword_27,1,312.32159899706300
P083_L1,60.7,pseudoword_28,0,273.0586752593790
P083_L1,60.7,pseudoword_29,1,284.56283669198500
P083_L1,60.7,pseudoword_30,0,270.78039150304400
P083_L1,60.7,pseudoword_31,1,325.03374422456500
P083_L1,60.7,pseudoword_32,1,294.88024829192600
P083_L1,60.7,pseudoword_33,1,359.74692338289400
P083_L1,60.7,pseudoword_34,1,331.43320577136100
P083_L1,60.7,pseudoword_35,1,301.03149214327300
P083_L1,60.7,pseudoword_36,1,314.73565324195800
P083_L1,60.7,pseudoword_37,1,312.5475022434200
P083_L1,60.7,pseudoword_38,1,275.4054018135790
P083_L1,60.7,pseudoword_39,1,301.5154110682880
P083_L1,60.7,pseudoword_40,1,308.37496078795800
P083_L1,60.7,pseudoword_41,1,324.54081746398400
P083_L1,60.7,pseudoword_42,1,280.07801088674900
P083_L1,60.7,pseudoword_43,1,298.60030106396700
P083_L1,60.7,pseudoword_44,1,320.5695502024640
P083_L1,60.7,pseudoword_45,0,307.92199346266600
P083_L1,60.7,pseudoword_46,1,284.1420129545460
P083_L1,60.7,pseudoword_47,1,281.5479062908520
P083_L1,60.7,pseudoword_48,1,296.7141391427980
P083_L1,60.7,pseudoword_49,1,353.4803791184290
P083_L1,60.7,pseudoword_50,1,278.640897463186
P083_L2,60.7,emotional_1,0,362.3194506903260
P083_L2,60.7,emotional_2,1,403.5985187556080
P083_L2,60.7,emotional_3,0,420.7202938504480
P083_L2,60.7,emotional_4,1,423.20765464330000
P083_L2,60.7,emotional_5,0,349.1687734402330
P083_L2,60.7,emotional_6,1,435.11003146826200
P083_L2,60.7,emotional_7,1,389.22400977605100
P083_L2,60.7,emotional_8,1,388.505677443782
P083_L2,60.7,emotional_9,1,383.95683025809600
P083_L2,60.7,emotional_10,1,422.93359654598200
P083_L2,60.7,emotional_11,0,406.0246649429900
P083_L2,60.7,emotional_12,1,413.97405072587400
P083_L2,60.7,emotional_13,1,389.89248057220200
P083_L2,60.7,emotional_14,0,388.28891177390200
P083_L2,60.7,emotional_15,0,375.0119812501570
P083_L2,60.7,emotional_16,0,380.4924858225260
P083_L2,60.7,emotional_17,0,357.92109331530200
P083_L2,60.7,emotional_18,1,409.69101100724800
P083_L2,60.7,emotional_19,0,376.7790558475260
P083_L2,60.7,emotional_20,1,358.5021679705310
P083_L2,60.7,emotional_21,0,396.10406712460300
P083_L2,60.7,emotional_22,0,401.2604837516470
P083_L2,60.7,emotional_23,1,404.33707268939200
P083_L2,60.7,emotional_24,0,343.71828621885900
P083_L2,60.7,emotional_25,0,404.29921162291200
P083_L2,60.7,emotional_26,0,374.1876809929110
P083_L2,60.7,emotional_27,1,354.3308791458780
P083_L2,60.7,emotional_28,0,414.73092084221400
P083_L2,60.7,emotional_29,1,402.2707509899040
P083_L2,60.7,emotional_30,0,415.7022444006640
P083_L2,60.7,emotional_31,1,363.39152988933300
P083_L2,60.7,emotional_32,1,389.9882075710380
P083_L2,60.7,emotional_33,1,362.7301124444830
P083_L2,60.7,emotional_34,0,350.35468223979200
P083_L2,60.7,emotional_35,1,352.504673685144
P083_L2,60.7,emotional_36,1,386.8026032594880
P083_L2,60.7,emotional_37,0,394.49153849405100
P083_L2,60.7,emotional_38,0,405.4950063284010
P083_L2,60.7,emotional_39,0,394.7717789482220
P083_L2,60.7,emotional_40,1,380.2754663275930
P083_L2,60.7,emotional_41,1,437.86218494241500
P083_L2,60.7,emotional_42,0,373.88624397453300
P083_L2,60.7,emotional_43,1,426.0744676593730
P083_L2,60.7,emotional_44,1,376.12628981485300
P083_L2,60.7,emotional_45,1,375.20850597447400
P083_L2,60.7,emotional_46,1,427.537824188815
P083_L2,60.7,emotional_47,0,403.68339748782100
P083_L2,60.7,emotional_48,1,393.5364593370620
P083_L2,60.7,emotional_49,0,404.23076734648900
P083_L2,60.7,emotional_50,0,394.0938182797260
P083_L2,60.7,nonemotional_1,1,388.0375293352620
P083_L2,60.7,nonemotional_2,1,384.70969708845700
P083_L2,60.7,nonemotional_3,1,407.5853451519090
P083_L2,60.7,nonemotional_4,0,381.2183591903660
P083_L2,60.7,nonemotional_5,1,417.5845540662350
P083_L2,60.7,nonemotional_6,1,397.79908952528
P083_L2,60.7,nonemotional_7,0,382.42233822866200
P083_L2,60.7,nonemotional_8,1,368.5542937995270
P083_L2,60.7,nonemotional_9,1,381.89702590755300
P083_L2,60.7,nonemotional_10,1,395.5688119268830
P083_L2,60.7,nonemotional_11,0,401.64456029010700
P083_L2,60.7,nonemotional_12,0,348.924446076867
P083_L2,60.7,nonemotional_13,0,371.71083235246600
P083_L2,60.7,nonemotional_14,1,388.5612626606210
P083_L2,60.7,nonemotional_15,1,384.2917572087030
P083_L2,60.7,nonemotional_16,1,388.96765616258500
P083_L2,60.7,nonemotional_17,1,355.9121424228600
P083_L2,60.7,nonemotional_18,1,402.93841951835100
P083_L2,60.7,nonemotional_19,1,351.8130342206950
P083_L2,60.7,nonemotional_20,1,351.1213879932150
P083_L2,60.7,nonemotional_21,1,362.07906488278100
P083_L2,60.7,nonemotional_22,1,412.85500627687500
P083_L2,60.7,nonemotional_23,0,393.47030335308700
P083_L2,60.7,nonemotional_24,0,409.43173818359800
P083_L2,60.7,nonemotional_25,0,383.35614712275700
P083_L2,60.7,nonemotional_26,1,350.21424657976000
P083_L2,60.7,nonemotional_27,1,443.78584309471900
P083_L2,60.7,nonemotional_28,1,347.44818488639200
P083_L2,60.7,nonemotional_29,0,382.3094579183140
P083_L2,60.7,nonemotional_30,1,409.1303074332190
P083_L2,60.7,nonemotional_31,1,384.7140505654460
P083_L2,60.7,nonemotional_32,1,395.5883214172780
P083_L2,60.7,nonemotional_33,0,372.1422380670410
P083_L2,60.7,nonemotional_34,1,430.6006622808960
P083_L2,60.7,nonemotional_35,1,381.4170177590790
P083_L2,60.7,nonemotional_36,1,363.02118282185400
P083_L2,60.7,nonemotional_37,0,384.5889996186760
P083_L2,60.7,nonemotional_38,1,421.79307654515400
P083_L2,60.7,nonemotional_39,1,384.538534690395
P083_L2,60.7,nonemotional_40,1,340.20908395158800
P083_L2,60.7,nonemotional_41,0,371.5341511250560
P083_L2,60.7,nonemotional_42,1,343.90513618708800
P083_L2,60.7,nonemotional_43,0,387.3058108352600
P083_L2,60.7,nonemotional_44,1,364.39057938331600
P083_L2,60.7,nonemotional_45,1,356.8141922882810
P083_L2,60.7,nonemotional_46,1,446.48889672910200
P083_L2,60.7,nonemotional_47,1,412.78586581109600
P083_L2,60.7,nonemotional_48,0,403.87538491547400
P083_L2,60.7,nonemotional_49,1,389.2511542575230
P083_L2,60.7,nonemotional_50,1,382.41777385187200
P083_L2,60.7,pseudoword_1,1,360.690880011185
P083_L2,60.7,pseudoword_2,1,413.4334994926960
P083_L2,60.7,pseudoword_3,1,331.67960170366200
P083_L2,60.7,pseudoword_4,1,372.437941498343
P083_L2,60.7,pseudoword_5,0,401.69100564016400
P083_L2,60.7,pseudoword_6,1,359.50171928872500
P083_L2,60.7,pseudoword_7,0,353.3583911884880
P083_L2,60.7,pseudoword_8,0,420.65609530785200
P083_L2,60.7,pseudoword_9,1,398.03780273936700
P083_L2,60.7,pseudoword_10,0,424.9173958778880
P083_L2,60.7,pseudoword_11,1,362.44019386310000
P083_L2,60.7,pseudoword_12,0,371.83267588450800
P083_L2,60.7,pseudoword_13,0,349.78812730728400
P083_L2,60.7,pseudoword_14,1,414.7129427117740
P083_L2,60.7,pseudoword_15,1,391.67940306302900
P083_L2,60.7,pseudoword_16,1,346.97946882148900
P083_L2,60.7,pseudoword_17,1,422.1993335758390
P083_L2,60.7,pseudoword_18,1,367.26810942545800
P083_L2,60.7,pseudoword_19,1,368.83605830329800
P083_L2,60.7,pseudoword_20,1,384.66946761519000
P083_L2,60.7,pseudoword_21,0,409.54401941362400
P083_L2,60.7,pseudoword_22,1,352.0576439539890
P083_L2,60.7,pseudoword_23,0,384.8410159290370
P083_L2,60.7,pseudoword_24,0,394.3911529099130
P083_L2,60.7,pseudoword_25,1,399.46567574631500
P083_L2,60.7,pseudoword_26,1,368.91464960063400
P083_L2,60.7,pseudoword_27,0,405.37947990627400
P083_L2,60.7,pseudoword_28,0,416.7777793731180
P083_L2,60.7,pseudoword_29,0,364.0622124479460
P083_L2,60.7,pseudoword_30,1,341.63150184723400
P083_L2,60.7,pseudoword_31,1,405.63703949276200
P083_L2,60.7,pseudoword_32,1,390.0606268085290
P083_L2,60.7,pseudoword_33,1,385.7402630241350
P083_L2,60.7,pseudoword_34,1,363.75172578009600
P083_L2,60.7,pseudoword_35,0,393.0414033892020
P083_L2,60.7,pseudoword_36,1,392.0766256982050
P083_L2,60.7,pseudoword_37,1,386.3546030632840
P083_L2,60.7,pseudoword_38,0,404.6861241886280
P083_L2,60.7,pseudoword_39,0,419.89857854951000
P083_L2,60.7,pseudoword_40,0,349.9125761270600
P083_L2,60.7,pseudoword_41,1,373.5808386163230
P083_L2,60.7,pseudoword_42,1,417.11879490361200
P083_L2,60.7,pseudoword_43,1,349.5205474202340
P083_L2,60.7,pseudoword_44,0,357.94458144830400
P083_L2,60.7,pseudoword_45,0,393.68329643078000
P083_L2,60.7,pseudoword_46,1,390.20133692750900
P083_L2,60.7,pseudoword_47,1,418.762010538379
P083_L2,60.7,pseudoword_48,1,347.71335152109900
P083_L2,60.7,pseudoword_49,1,375.36609159989400
P083_L2,60.7,pseudoword_50,0,400.6375686997580
P084_L1,54.3,emotional_1,1,319.5321786429940
P084_L1,54.3,emotional_2,0,314.8139860786550
P084_L1,54.3,emotional_3,1,340.93371516708200
P084_L1,54.3,emotional_4,0,304.81954969089500
P084_L1,54.3,emotional_5,0,282.7623658634180
P084_L1,54.3,emotional_6,1,318.66591383029900
P084_L1,54.3,emotional_7,1,321.44332167468300
P084_L1,54.3,emotional_8,1,318.7637543619790
P084_L1,54.3,emotional_9,1,293.0594237387240
P084_L1,54.3,emotional_10,1,295.29343707354200
P084_L1,54.3,emotional_11,1,300.40736010930900
P084_L1,54.3,emotional_12,1,290.0473273273780
P084_L1,54.3,emotional_13,0,313.2801312598150
P084_L1,54.3,emotional_14,1,330.8151788100160
P084_L1,54.3,emotional_15,1,309.1056674851360
P084_L1,54.3,emotional_16,1,333.96993823560100
P084_L1,54.3,emotional_17,1,319.5841299482560
P084_L1,54.3,emotional_18,1,276.39847806266100
P084_L1,54.3,emotional_19,1,293.8478688572630
P084_L1,54.3,emotional_20,1,311.7369619181410
P084_L1,54.3,emotional_21,1,304.5211802546920
P084_L1,54.3,emotional_22,1,292.37220454992400
P084_L1,54.3,emotional_23,1,335.53175222469700
P084_L1,54.3,emotional_24,1,354.7748156827510
P084_L1,54.3,emotional_25,1,309.14870981984300
P084_L1,54.3,emotional_26,0,273.2612488933200
P084_L1,54.3,emotional_27,1,295.6741963193990
P084_L1,54.3,emotional_28,0,303.1376501433380
P084_L1,54.3,emotional_29,1,313.3664659228190
P084_L1,54.3,emotional_30,1,307.6240147038400
P084_L1,54.3,emotional_31,1,236.75837133671700
P084_L1,54.3,emotional_32,1,255.91746801046100
P084_L1,54.3,emotional_33,1,271.90261841728400
P084_L1,54.3,emotional_34,1,320.8401084187080
P084_L1,54.3,emotional_35,1,236.90447068602200
P084_L1,54.3,emotional_36,1,291.9967134443440
P084_L1,54.3,emotional_37,1,320.09761408820100
P084_L1,54.3,emotional_38,1,322.4868818257270
P084_L1,54.3,emotional_39,1,314.32072688984500
P084_L1,54.3,emotional_40,1,303.98051693335900
P084_L1,54.3,emotional_41,1,257.3081165528340
P084_L1,54.3,emotional_42,1,301.17890077911000
P084_L1,54.3,emotional_43,0,241.39388029071900
P084_L1,54.3,emotional_44,1,320.19480687353300
P084_L1,54.3,emotional_45,1,310.64169868213200
P084_L1,54.3,emotional_46,1,306.01215565445500
P084_L1,54.3,emotional_47,1,293.2566496127920
P084_L1,54.3,emotional_48,1,297.6787187770700
P084_L1,54.3,emotional_49,1,285.5767881039620
P084_L1,54.3,emotional_50,1,336.403949628496
P084_L1,54.3,nonemotional_1,1,283.63598285897100
P084_L1,54.3,nonemotional_2,1,317.38103833368600
P084_L1,54.3,nonemotional_3,1,309.26508466422200
P084_L1,54.3,nonemotional_4,1,299.2494141649630
P084_L1,54.3,nonemotional_5,1,309.28685287989700
P084_L1,54.3,nonemotional_6,1,315.9912824007940
P084_L1,54.3,nonemotional_7,0,250.93590279223600
P084_L1,54.3,nonemotional_8,1,288.09993904584800
P084_L1,54.3,nonemotional_9,1,336.92779395716200
P084_L1,54.3,nonemotional_10,1,266.5558081472520
P084_L1,54.3,nonemotional_11,1,336.24338698904300
P084_L1,54.3,nonemotional_12,0,343.9829995987060
P084_L1,54.3,nonemotional_13,1,300.8168116312030
P084_L1,54.3,nonemotional_14,1,301.1982249223750
P084_L1,54.3,nonemotional_15,1,262.2526312794740
P084_L1,54.3,nonemotional_16,1,329.0516232871960
P084_L1,54.3,nonemotional_17,1,298.90796397993
P084_L1,54.3,nonemotional_18,1,309.1332380828700
P084_L1,54.3,nonemotional_19,1,295.27829514597400
P084_L1,54.3,nonemotional_20,1,310.0070812994200
P084_L1,54.3,nonemotional_21,1,303.27524491777600
P084_L1,54.3,nonemotional_22,1,296.5893221325220
P084_L1,54.3,nonemotional_23,1,322.7068594906830
P084_L1,54.3,nonemotional_24,1,309.14987041704000
P084_L1,54.3,nonemotional_25,1,342.28224383771500
P084_L1,54.3,nonemotional_26,1,313.11235410266300
P084_L1,54.3,nonemotional_27,1,256.38027597056500
P084_L1,54.3,nonemotional_28,1,346.1721484896940
P084_L1,54.3,nonemotional_29,1,296.7915887624030
P084_L1,54.3,nonemotional_30,1,285.314912626097
P084_L1,54.3,nonemotional_31,1,314.33127315020000
P084_L1,54.3,nonemotional_32,1,282.56224612775400
P084_L1,54.3,nonemotional_33,1,299.36762887951900
P084_L1,54.3,nonemotional_34,1,337.885640987907
P084_L1,54.3,nonemotional_35,1,281.7101043464120
P084_L1,54.3,nonemotional_36,1,332.91271507385200
P084_L1,54.3,nonemotional_37,1,297.87755050016200
P084_L1,54.3,nonemotional_38,1,306.42626510204600
P084_L1,54.3,nonemotional_39,1,334.58391317998900
P084_L1,54.3,nonemotional_40,1,298.48962903273000
P084_L1,54.3,nonemotional_41,1,325.9731841168110
P084_L1,54.3,nonemotional_42,1,314.14438648981500
P084_L1,54.3,nonemotional_43,0,313.9255972938560
P084_L1,54.3,nonemotional_44,1,329.5767720552300
P084_L1,54.3,nonemotional_45,1,326.6629854772570
P084_L1,54.3,nonemotional_46,1,287.98251899364200
P084_L1,54.3,nonemotional_47,1,316.91814297381400
P084_L1,54.3,nonemotional_48,1,297.994661811858
P084_L1,54.3,nonemotional_49,1,344.54555643692000
P084_L1,54.3,nonemotional_50,1,223.5243921829100
P084_L1,54.3,pseudoword_1,1,308.2680727484680
P084_L1,54.3,pseudoword_2,1,259.73741117437700
P084_L1,54.3,pseudoword_3,1,287.97168351957400
P084_L1,54.3,pseudoword_4,1,315.0146885362960
P084_L1,54.3,pseudoword_5,1,299.8337560187720
P084_L1,54.3,pseudoword_6,0,298.535661501237
P084_L1,54.3,pseudoword_7,1,311.52568219980200
P084_L1,54.3,pseudoword_8,1,325.5624720677220
P084_L1,54.3,pseudoword_9,1,281.84109087305100
P084_L1,54.3,pseudoword_10,1,318.3510037361720
P084_L1,54.3,pseudoword_11,1,304.33737718940000
P084_L1,54.3,pseudoword_12,1,335.70441023668
P084_L1,54.3,pseudoword_13,1,320.56091987041300
P084_L1,54.3,pseudoword_14,0,337.4364866173810
P084_L1,54.3,pseudoword_15,1,281.75182696285700
P084_L1,54.3,pseudoword_16,1,254.02047208664400
P084_L1,54.3,pseudoword_17,1,313.7433090606640
P084_L1,54.3,pseudoword_18,1,319.16043917090700
P084_L1,54.3,pseudoword_19,0,355.02202497177300
P084_L1,54.3,pseudoword_20,1,329.0943511635540
P084_L1,54.3,pseudoword_21,1,275.4292225558140
P084_L1,54.3,pseudoword_22,1,290.680812525573
P084_L1,54.3,pseudoword_23,1,267.49717650442200
P084_L1,54.3,pseudoword_24,1,287.51391774674600
P084_L1,54.3,pseudoword_25,1,271.2170942384400
P084_L1,54.3,pseudoword_26,1,280.4710351367900
P084_L1,54.3,pseudoword_27,1,336.72560621041400
P084_L1,54.3,pseudoword_28,1,332.18467066018700
P084_L1,54.3,pseudoword_29,1,369.00056409613100
P084_L1,54.3,pseudoword_30,1,304.6337521769810
P084_L1,54.3,pseudoword_31,1,293.1126254188510
P084_L1,54.3,pseudoword_32,1,295.59692111063700
P084_L1,54.3,pseudoword_33,1,250.02520957124500
P084_L1,54.3,pseudoword_34,1,289.0140632104560
P084_L1,54.3,pseudoword_35,1,272.98591867185200
P084_L1,54.3,pseudoword_36,1,254.78475115338
P084_L1,54.3,pseudoword_37,1,308.36744094178300
P084_L1,54.3,pseudoword_38,1,271.669385799576
P084_L1,54.3,pseudoword_39,1,306.584633621345
P084_L1,54.3,pseudoword_40,1,277.35647328024600
P084_L1,54.3,pseudoword_41,1,324.1931499733380
P084_L1,54.3,pseudoword_42,1,299.40084564777400
P084_L1,54.3,pseudoword_43,1,270.47130691075800
P084_L1,54.3,pseudoword_44,1,308.4241175490530
P084_L1,54.3,pseudoword_45,1,307.285481120839
P084_L1,54.3,pseudoword_46,1,302.6208829823070
P084_L1,54.3,pseudoword_47,1,308.99463617819700
P084_L1,54.3,pseudoword_48,0,284.07391507162700
P084_L1,54.3,pseudoword_49,1,294.3430429671940
P084_L1,54.3,pseudoword_50,0,314.3178030981640
P084_L2,54.3,emotional_1,0,393.7698451191320
P084_L2,54.3,emotional_2,1,390.1020968745100
P084_L2,54.3,emotional_3,1,423.1540008545430
P084_L2,54.3,emotional_4,0,427.6203854351910
P084_L2,54.3,emotional_5,1,347.57365833379700
P084_L2,54.3,emotional_6,1,364.6990087114710
P084_L2,54.3,emotional_7,0,397.0064608184780
P084_L2,54.3,emotional_8,0,402.2450365824370
P084_L2,54.3,emotional_9,1,399.91273464075100
P084_L2,54.3,emotional_10,0,400.42796444034400
P084_L2,54.3,emotional_11,1,418.1424677652560
P084_L2,54.3,emotional_12,0,396.0414198655350
P084_L2,54.3,emotional_13,0,387.57755129195400
P084_L2,54.3,emotional_14,1,385.1386969664760
P084_L2,54.3,emotional_15,1,397.12611901807400
P084_L2,54.3,emotional_16,1,438.8357093530100
P084_L2,54.3,emotional_17,1,428.33737668747700
P084_L2,54.3,emotional_18,1,384.51153431000600
P084_L2,54.3,emotional_19,1,363.93178360025200
P084_L2,54.3,emotional_20,0,390.38393399826800
P084_L2,54.3,emotional_21,1,417.4740272595340
P084_L2,54.3,emotional_22,0,423.9522255422160
P084_L2,54.3,emotional_23,1,418.2647722233700
P084_L2,54.3,emotional_24,1,362.5540614116870
P084_L2,54.3,emotional_25,1,424.57388272712500
P084_L2,54.3,emotional_26,0,409.3507963308820
P084_L2,54.3,emotional_27,1,384.7572413015040
P084_L2,54.3,emotional_28,1,420.4500963576690
P084_L2,54.3,emotional_29,1,397.235327371239
P084_L2,54.3,emotional_30,1,405.81470221274500
P084_L2,54.3,emotional_31,1,382.2410485726790
P084_L2,54.3,emotional_32,1,402.79851628521600
P084_L2,54.3,emotional_33,1,455.2074416122600
P084_L2,54.3,emotional_34,0,406.1084099099320
P084_L2,54.3,emotional_35,0,416.94705598867100
P084_L2,54.3,emotional_36,0,370.6065121775010
P084_L2,54.3,emotional_37,1,380.8562493228290
P084_L2,54.3,emotional_38,0,403.3537743796520
P084_L2,54.3,emotional_39,0,390.9744632516920
P084_L2,54.3,emotional_40,1,428.23354402764400
P084_L2,54.3,emotional_41,0,388.2681396129180
P084_L2,54.3,emotional_42,0,360.84050615978700
P084_L2,54.3,emotional_43,1,399.73725005054800
P084_L2,54.3,emotional_44,0,371.76107546137000
P084_L2,54.3,emotional_45,1,383.8465238945150
P084_L2,54.3,emotional_46,0,390.6044664760620
P084_L2,54.3,emotional_47,0,428.7637864052170
P084_L2,54.3,emotional_48,1,374.07699596716600
P084_L2,54.3,emotional_49,0,463.9364673555200
P084_L2,54.3,emotional_50,1,405.58646578650200
P084_L2,54.3,nonemotional_1,1,350.32901103113400
P084_L2,54.3,nonemotional_2,1,382.8947524004210
P084_L2,54.3,nonemotional_3,1,369.35767943620100
P084_L2,54.3,nonemotional_4,1,379.6707939114180
P084_L2,54.3,nonemotional_5,1,398.1448572616690
P084_L2,54.3,nonemotional_6,1,344.71365090608100
P084_L2,54.3,nonemotional_7,0,401.43387034729600
P084_L2,54.3,nonemotional_8,0,371.01574470666800
P084_L2,54.3,nonemotional_9,0,366.78740335056600
P084_L2,54.3,nonemotional_10,1,373.3233147402120
P084_L2,54.3,nonemotional_11,1,374.96709873510200
P084_L2,54.3,nonemotional_12,1,369.50106426560500
P084_L2,54.3,nonemotional_13,0,386.7317474571840
P084_L2,54.3,nonemotional_14,1,376.9728413668030
P084_L2,54.3,nonemotional_15,0,389.9918325551330
P084_L2,54.3,nonemotional_16,1,405.5733433920040
P084_L2,54.3,nonemotional_17,1,381.3031413615880
P084_L2,54.3,nonemotional_18,1,382.149216605475
P084_L2,54.3,nonemotional_19,1,423.42475196284500
P084_L2,54.3,nonemotional_20,1,384.45717116401900
P084_L2,54.3,nonemotional_21,1,361.7481633066590
P084_L2,54.3,nonemotional_22,1,332.96789476100400
P084_L2,54.3,nonemotional_23,0,384.3233993655770
P084_L2,54.3,nonemotional_24,1,350.1368676054910
P084_L2,54.3,nonemotional_25,1,409.75222011702800
P084_L2,54.3,nonemotional_26,0,378.1076882620720
P084_L2,54.3,nonemotional_27,1,320.91216681509800
P084_L2,54.3,nonemotional_28,0,370.6829626992220
P084_L2,54.3,nonemotional_29,1,357.3879426302420
P084_L2,54.3,nonemotional_30,1,356.4400977458610
P084_L2,54.3,nonemotional_31,1,405.14577826380900
P084_L2,54.3,nonemotional_32,1,407.17653262777600
P084_L2,54.3,nonemotional_33,1,387.4832035417290
P084_L2,54.3,nonemotional_34,1,384.93667880827500
P084_L2,54.3,nonemotional_35,1,394.37198327036100
P084_L2,54.3,nonemotional_36,1,355.71671410198200
P084_L2,54.3,nonemotional_37,1,394.69160108771400
P084_L2,54.3,nonemotional_38,1,343.30682372927300
P084_L2,54.3,nonemotional_39,1,337.88215100629900
P084_L2,54.3,nonemotional_40,1,424.85502312180400
P084_L2,54.3,nonemotional_41,1,334.8653551122290
P084_L2,54.3,nonemotional_42,0,375.55371380751700
P084_L2,54.3,nonemotional_43,1,342.6810171850140
P084_L2,54.3,nonemotional_44,1,414.6433206143860
P084_L2,54.3,nonemotional_45,1,401.3980163392300
P084_L2,54.3,nonemotional_46,1,386.6384824337640
P084_L2,54.3,nonemotional_47,1,363.87039011207100
P084_L2,54.3,nonemotional_48,1,396.0010220797220
P084_L2,54.3,nonemotional_49,1,385.6038444873300
P084_L2,54.3,nonemotional_50,1,385.7355018283620
P084_L2,54.3,pseudoword_1,1,404.5409988136540
P084_L2,54.3,pseudoword_2,1,372.65427010168400
P084_L2,54.3,pseudoword_3,0,418.729896641163
P084_L2,54.3,pseudoword_4,1,408.73194867581400
P084_L2,54.3,pseudoword_5,0,355.4185121812050
P084_L2,54.3,pseudoword_6,0,341.4548461528410
P084_L2,54.3,pseudoword_7,1,378.23817812299600
P084_L2,54.3,pseudoword_8,1,375.16977942762200
P084_L2,54.3,pseudoword_9,1,382.6895535564650
P084_L2,54.3,pseudoword_10,1,374.89033797102300
P084_L2,54.3,pseudoword_11,1,387.0311878794910
P084_L2,54.3,pseudoword_12,0,365.01334288428400
P084_L2,54.3,pseudoword_13,0,394.4057297668470
P084_L2,54.3,pseudoword_14,0,365.53661339221400
P084_L2,54.3,pseudoword_15,0,355.28069020895400
P084_L2,54.3,pseudoword_16,1,349.8667972753500
P084_L2,54.3,pseudoword_17,1,360.3360866727040
P084_L2,54.3,pseudoword_18,0,405.69656922343100
P084_L2,54.3,pseudoword_19,1,345.7000385696440
P084_L2,54.3,pseudoword_20,0,357.8383526082130
P084_L2,54.3,pseudoword_21,0,340.1007491741920
P084_L2,54.3,pseudoword_22,1,354.0381295134660
P084_L2,54.3,pseudoword_23,1,423.6221039211880
P084_L2,54.3,pseudoword_24,1,408.33997660991700
P084_L2,54.3,pseudoword_25,1,377.8901399969040
P084_L2,54.3,pseudoword_26,1,419.80944650140600
P084_L2,54.3,pseudoword_27,1,391.19515287728900
P084_L2,54.3,pseudoword_28,1,423.9151775551850
P084_L2,54.3,pseudoword_29,1,374.7134663892550
P084_L2,54.3,pseudoword_30,0,403.10213439408600
P084_L2,54.3,pseudoword_31,1,379.6280946713890
P084_L2,54.3,pseudoword_32,1,338.2709948542710
P084_L2,54.3,pseudoword_33,1,391.49321970837000
P084_L2,54.3,pseudoword_34,1,388.4805665254300
P084_L2,54.3,pseudoword_35,1,370.89780484968400
P084_L2,54.3,pseudoword_36,1,353.2346951040900
P084_L2,54.3,pseudoword_37,0,381.6329066550410
P084_L2,54.3,pseudoword_38,0,373.0899884222970
P084_L2,54.3,pseudoword_39,0,405.30401253664800
P084_L2,54.3,pseudoword_40,1,391.23418616859600
