"id","language","word_type","item","accuracy","latency"
"P077","L1","nonemotional","nonemotional_50",1,315.644041107129
"P077","L2","emotional","emotional_1",0,376.502776656281
"P077","L2","emotional","emotional_2",0,406.873189467623
"P077","L2","emotional","emotional_3",1,358.561471173762
"P077","L2","emotional","emotional_4",0,411.48215349529
"P077","L2","emotional","emotional_5",1,395.392247166442
"P077","L2","emotional","emotional_6",1,360.189212183608
"P077","L2","emotional","emotional_7",0,385.559167552832
"P077","L2","emotional","emotional_8",0,386.253725815548
"P077","L2","emotional","emotional_9",1,408.255133706858
"P077","L2","emotional","emotional_10",1,432.151128345827
"P077","L2","emotional","emotional_11",0,415.170527365491
"P077","L2","emotional","emotional_12",0,409.846482531966
"P077","L2","emotional","emotional_13",0,397.381519584264
"P077","L2","emotional","emotional_14",0,369.618797796982
"P077","L2","emotional","emotional_15",0,390.1986535841
"P077","L2","emotional","emotional_16",1,431.580290083719
"P077","L2","emotional","emotional_17",0,377.075504042505
"P077","L2","emotional","emotional_18",1,387.166822452765
"P077","L2","emotional","emotional_19",0,449.102269476893
"P077","L2","emotional","emotional_20",1,405.120620975464
"P077","L2","emotional","emotional_21",1,378.878753961214
"P077","L2","emotional","emotional_22",0,368.689281283289
"P077","L2","emotional","emotional_23",0,360.141550014307
"P077","L2","emotional","emotional_24",0,424.811131274952
"P077","L2","emotional","emotional_25",0,381.803569618108
"P077","L2","emotional","emotional_26",1,351.337268333177
"P077","L2","emotional","emotional_27",0,408.602571362991
"P077","L2","emotional","emotional_28",0,420.795442381921
"P077","L2","emotional","emotional_29",0,407.572417918869
"P077","L2","emotional","emotional_30",0,417.118317641462
"P077","L2","emotional","emotional_31",0,402.290126617763
"P077","L2","emotional","emotional_32",1,417.285518106508
"P077","L2","emotional","emotional_33",1,426.798632667341
"P077","L2","emotional","emotional_34",1,380.856569883919
"P077","L2","emotional","emotional_35",0,386.390438967927
"P077","L2","emotional","emotional_36",0,427.323709841989
"P077","L2","emotional","emotional_37",0,391.113298930026
"P077","L2","emotional","emotional_38",0,427.974509249449
"P077","L2","emotional","emotional_39",1,389.667651074164
"P077","L2","emotional","emotional_40",0,377.260071154607
"P077","L2","emotional","emotional_41",0,378.018963457208
"P077","L2","emotional","emotional_42",1,389.980428773653
"P077","L2","emotional","emotional_43",1,405.157680179468
"P077","L2","emotional","emotional_44",0,383.614566474715
"P077","L2","emotional","emotional_45",0,411.26825470725
"P077","L2","emotional","emotional_46",0,383.268377701312
"P077","L2","emotional","emotional_47",1,408.522105979733
"P077","L2","emotional","emotional_48",0,410.943875468339
"P077","L2","emotional","emotional_49",1,402.177901088754
"P077","L2","emotional","emotional_50",0,368.311648565824
"P077","L2","nonemotional","nonemotional_1",0,352.762264003503
"P077","L2","nonemotional","nonemotional_2",0,451.129069326567
"P077","L2","nonemotional","nonemotional_3",1,324.288560246661
"P077","L2","nonemotional","nonemotional_4",0,391.031318109457
"P077","L2","nonemotional","nonemotional_5",0,386.69913686484
"P077","L2","nonemotional","nonemotional_6",0,395.095440025946
"P077","L2","nonemotional","nonemotional_7",0,398.935683730773
"P077","L2","nonemotional","nonemotional_8",1,374.850056672252
"P077","L2","nonemotional","nonemotional_9",0,384.528184958771
"P077","L2","nonemotional","nonemotional_10",0,414.530312735544
"P077","L2","nonemotional","nonemotional_11",1,390.742056424273
"P077","L2","nonemotional","nonemotional_12",0,352.298886431509
"P077","L2","nonemotional","nonemotional_13",1,365.438453141883
"P077","L2","nonemotional","nonemotional_14",1,352.893673413004
"P077","L2","nonemotional","nonemotional_15",0,371.407418062629
"P077","L2","nonemotional","nonemotional_16",0,369.750981573446
"P077","L2","nonemotional","nonemotional_17",1,373.603617543162
"P077","L2","nonemotional","nonemotional_18",1,417.004120041805
"P077","L2","nonemotional","nonemotional_19",1,387.484688329553
"P077","L2","nonemotional","nonemotional_20",0,402.524430447683
"P077","L2","nonemotional","nonemotional_21",0,325.176091940996
"P077","L2","nonemotional","nonemotional_22",1,360.457609706415
"P077","L2","nonemotional","nonemotional_23",0,388.236855362493
"P077","L2","nonemotional","nonemotional_24",1,417.502924253725
"P077","L2","nonemotional","nonemotional_25",1,396.59991690586
"P077","L2","nonemotional","nonemotional_26",1,415.118395089097
"P077","L2","nonemotional","nonemotional_27",1,355.643287712657
"P077","L2","nonemotional","nonemotional_28",1,408.193648904696
"P077","L2","nonemotional","nonemotional_29",0,413.794413705907
"P077","L2","nonemotional","nonemotional_30",1,297.191214870381
"P077","L2","nonemotional","nonemotional_31",0,348.763722775811
"P077","L2","nonemotional","nonemotional_32",0,345.738859108082
"P077","L2","nonemotional","nonemotional_33",1,368.010710986629
"P077","L2","nonemotional","nonemotional_34",0,380.489551493753
"P077","L2","nonemotional","nonemotional_35",1,417.490939585809
"P077","L2","nonemotional","nonemotional_36",1,390.855948654742
"P077","L2","nonemotional","nonemotional_37",1,381.169308122227
"P077","L2","nonemotional","nonemotional_38",0,433.369099083625
"P077","L2","nonemotional","nonemotional_39",0,404.331413695629
"P077","L2","nonemotional","nonemotional_40",1,405.253621464886
"P077","L2","nonemotional","nonemotional_41",0,382.293050205797
"P077","L2","nonemotional","nonemotional_42",0,372.023187329039
"P077","L2","nonemotional","nonemotional_43",1,359.118789411802
"P077","L2","nonemotional","nonemotional_44",0,377.739118613409
"P077","L2","nonemotional","nonemotional_45",1,347.716866406292
"P077","L2","nonemotional","nonemotional_46",0,380.643415008968
"P077","L2","nonemotional","nonemotional_47",1,404.321013560571
"P077","L2","nonemotional","nonemotional_48",1,342.8371384825
"P077","L2","nonemotional","nonemotional_49",1,376.625876243048
"P077","L2","nonemotional","nonemotional_50",0,386.917455836625
"P078","L1","emotional","emotional_1",1,308.285046388755
"P078","L1","emotional","emotional_2",1,296.78546351076
"P078","L1","emotional","emotional_3",1,326.144111599451
"P078","L1","emotional","emotional_4",0,334.436754434087
"P078","L1","emotional","emotional_5",1,285.417874534
"P078","L1","emotional","emotional_6",1,281.227494754435
"P078","L1","emotional","emotional_7",1,315.867196452557
"P078","L1","emotional","emotional_8",1,321.189708268649
"P078","L1","emotional","emotional_9",1,273.884151234362
"P078","L1","emotional","emotional_10",1,262.616234976952
"P078","L1","emotional","emotional_11",1,302.354300499175
"P078","L1","emotional","emotional_12",1,290.606114156549
"P078","L1","emotional","emotional_13",1,329.098326620665
"P078","L1","emotional","emotional_14",1,303.229839319125
"P078","L1","emotional","emotional_15",0,288.07642064834
"P078","L1","emotional","emotional_16",1,320.227758370517
"P078","L1","emotional","emotional_17",1,326.198624730221
"P078","L1","emotional","emotional_18",1,337.694696830873
"P078","L1","emotional","emotional_19",1,307.638720231464
"P078","L1","emotional","emotional_20",1,302.204501146532
"P078","L1","emotional","emotional_21",1,297.370145317964
"P078","L1","emotional","emotional_22",1,313.484634458305
"P078","L1","emotional","emotional_23",1,307.493619721186
"P078","L1","emotional","emotional_24",1,282.896475922739
"P078","L1","emotional","emotional_25",1,339.974601416521
"P078","L1","emotional","emotional_26",1,283.799774247245
"P078","L1","emotional","emotional_27",1,236.396427981249
"P078","L1","emotional","emotional_28",1,321.668278652014
"P078","L1","emotional","emotional_29",1,303.451495831595
"P078","L1","emotional","emotional_30",1,300.114871503363
"P078","L1","emotional","emotional_31",1,311.887873968969
"P078","L1","emotional","emotional_32",0,347.976217073015
"P078","L1","emotional","emotional_33",1,279.518767217214
"P078","L1","emotional","emotional_34",1,310.68395472167
"P078","L1","emotional","emotional_35",1,256.667867121493
"P078","L1","emotional","emotional_36",1,279.201856945418
"P078","L1","emotional","emotional_37",0,310.918448003985
"P078","L1","emotional","emotional_38",1,301.314283517316
"P078","L1","emotional","emotional_39",1,341.086525704355
"P078","L1","emotional","emotional_40",1,278.565935257956
"P078","L1","emotional","emotional_41",1,285.530699295743
"P078","L1","emotional","emotional_42",1,272.701236638529
"P078","L1","emotional","emotional_43",1,294.030324912563
"P078","L1","emotional","emotional_44",0,261.726993762398
"P078","L1","emotional","emotional_45",1,338.153222883193
"P078","L1","emotional","emotional_46",1,302.017582288471
"P078","L1","emotional","emotional_47",1,296.266632135545
"P078","L1","emotional","emotional_48",0,273.969917871058
"P078","L1","emotional","emotional_49",1,309.634230168557
"P078","L1","emotional","emotional_50",1,281.738948080435
"P078","L1","nonemotional","nonemotional_1",1,320.363668550643
"P078","L1","nonemotional","nonemotional_2",1,334.5312138862
"P078","L1","nonemotional","nonemotional_3",1,333.297626341144
"P078","L1","nonemotional","nonemotional_4",0,314.345785661155
"P078","L1","nonemotional","nonemotional_5",1,261.769989545415
"P078","L1","nonemotional","nonemotional_6",1,302.83583402568
"P078","L1","nonemotional","nonemotional_7",1,295.132024606834
"P078","L1","nonemotional","nonemotional_8",1,294.182177062685
"P078","L1","nonemotional","nonemotional_9",1,308.458206248717
"P078","L1","nonemotional","nonemotional_10",1,301.216045010819
"P078","L1","nonemotional","nonemotional_11",1,308.192996501711
"P078","L1","nonemotional","nonemotional_12",0,290.409574952708
"P078","L1","nonemotional","nonemotional_13",1,287.936373594945
"P078","L1","nonemotional","nonemotional_14",1,303.485909970251
"P078","L1","nonemotional","nonemotional_15",1,277.276440268205
"P078","L1","nonemotional","nonemotional_16",1,288.125411595888
"P078","L1","nonemotional","nonemotional_17",1,385.441185379791
"P078","L1","nonemotional","nonemotional_18",1,306.814604375821
"P078","L1","nonemotional","nonemotional_19",1,264.291014667326
"P078","L1","nonemotional","nonemotional_20",1,314.610586566776
"P078","L1","nonemotional","nonemotional_21",1,305.94004485595
"P078","L1","nonemotional","nonemotional_22",1,283.898357779932
"P078","L1","nonemotional","nonemotional_23",1,282.36094249983
"P078","L1","nonemotional","nonemotional_24",1,306.475025649739
"P078","L1","nonemotional","nonemotional_25",1,333.940733493777
"P078","L1","nonemotional","nonemotional_26",1,290.389507785172
"P078","L1","nonemotional","nonemotional_27",1,310.631912290601
"P078","L1","nonemotional","nonemotional_28",1,302.212503201699
"P078","L1","nonemotional","nonemotional_29",1,308.080407446557
"P078","L1","nonemotional","nonemotional_30",1,313.23406534618
"P078","L1","nonemotional","nonemotional_31",1,259.993214779643
"P078","L1","nonemotional","nonemotional_32",1,274.419708661855
"P078","L1","nonemotional","nonemotional_33",1,272.515765652652
"P078","L1","nonemotional","nonemotional_34",1,257.872777483372
"P078","L1","nonemotional","nonemotional_35",1,332.088793028171
"P078","L1","nonemotional","nonemotional_36",1,284.284605794381
"P078","L1","nonemotional","nonemotional_37",1,293.369825845909
"P078","L1","nonemotional","nonemotional_38",1,332.229445782986
"P078","L1","nonemotional","nonemotional_39",1,279.301101890759
"P078","L1","nonemotional","nonemotional_40",1,298.09538081458
"P078","L1","nonemotional","nonemotional_41",1,282.532197079076
"P078","L1","nonemotional","nonemotional_42",1,255.134564320501
"P078","L1","nonemotional","nonemotional_43",1,322.298664050131
"P078","L1","nonemotional","nonemotional_44",1,347.159100707235
"P078","L1","nonemotional","nonemotional_45",1,298.069891637985
"P078","L1","nonemotional","nonemotional_46",1,283.479654932094
"P078","L1","nonemotional","nonemotional_47",1,326.484487161567
"P078","L1","nonemotional","nonemotional_48",1,310.772659351706
"P078","L1","nonemotional","nonemotional_49",1,266.847599142687
"P078","L1","nonemotional","nonemotional_50",0,298.916431074611
"P078","L2","emotional","emotional_1",1,376.511027898514
"P078","L2","emotional","emotional_2",1,409.451498168403
"P078","L2","emotional","emotional_3",0,345.038130570688
"P078","L2","emotional","emotional_4",1,380.201739461165
"P078","L2","emotional","emotional_5",1,346.614919572914
"P078","L2","emotional","emotional_6",1,362.766059986729
"P078","L2","emotional","emotional_7",1,360.554947712267
"P078","L2","emotional","emotional_8",0,412.616549699136
"P078","L2","emotional","emotional_9",1,391.716456648123
"P078","L2","emotional","emotional_10",0,408.842733122105
"P078","L2","emotional","emotional_11",0,402.942250135344
"P078","L2","emotional","emotional_12",0,392.894419858548
"P078","L2","emotional","emotional_13",1,430.610317228896
"P078","L2","emotional","emotional_14",0,389.662186179353
"P078","L2","emotional","emotional_15",1,412.08814680074
"P078","L2","emotional","emotional_16",0,392.380907015245
"P078","L2","emotional","emotional_17",1,431.553045917198
"P078","L2","emotional","emotional_18",1,389.542444781132
"P078","L2","emotional","emotional_19",0,406.809573000831
"P078","L2","emotional","emotional_20",0,385.85664481488
"P078","L2","emotional","emotional_21",0,429.30653383076
"P078","L2","emotional","emotional_22",1,383.368449293844
"P078","L2","emotional","emotional_23",0,400.056282550712
"P078","L2","emotional","emotional_24",1,388.250001547446
"P078","L2","emotional","emotional_25",0,402.381355696754
"P078","L2","emotional","emotional_26",1,400.369671177744
"P078","L2","emotional","emotional_27",1,412.199030789481
"P078","L2","emotional","emotional_28",1,443.934163609676
"P078","L2","emotional","emotional_29",0,418.762407715137
"P078","L2","emotional","emotional_30",1,382.454420826535
"P078","L2","emotional","emotional_31",0,427.019036821726
"P078","L2","emotional","emotional_32",0,411.353191784895
"P078","L2","emotional","emotional_33",0,375.012070179146
"P078","L2","emotional","emotional_34",0,398.549043309686
"P078","L2","emotional","emotional_35",1,400.349533627486
"P078","L2","emotional","emotional_36",1,351.360438099928
"P078","L2","emotional","emotional_37",0,414.201088200563
"P078","L2","emotional","emotional_38",1,425.613480089858
"P078","L2","emotional","emotional_39",0,400.735106327811
"P078","L2","emotional","emotional_40",1,395.257168876573
"P078","L2","emotional","emotional_41",1,400.505177325058
"P078","L2","emotional","emotional_42",1,403.528249209409
"P078","L2","emotional","emotional_43",1,417.633486986055
"P078","L2","emotional","emotional_44",1,375.018908903869
"P078","L2","emotional","emotional_45",1,421.960794429711
"P078","L2","emotional","emotional_46",1,390.393046268625
"P078","L2","emotional","emotional_47",0,405.913515951313
"P078","L2","emotional","emotional_48",0,392.946563492757
"P078","L2","emotional","emotional_49",0,414.78710366307
"P078","L2","emotional","emotional_50",1,415.069955994686
"P078","L2","nonemotional","nonemotional_1",1,342.68609824022
"P078","L2","nonemotional","nonemotional_2",0,400.926211201553
"P078","L2","nonemotional","nonemotional_3",1,340.192277123134
"P078","L2","nonemotional","nonemotional_4",1,362.913427792393
"P078","L2","nonemotional","nonemotional_5",1,358.63517795996
"P078","L2","nonemotional","nonemotional_6",1,395.884523476151
"P078","L2","nonemotional","nonemotional_7",1,378.373358597923
"P078","L2","nonemotional","nonemotional_8",0,361.56813977141
"P078","L2","nonemotional","nonemotional_9",1,382.091987845365
"P078","L2","nonemotional","nonemotional_10",1,371.876934260146
"P078","L2","nonemotional","nonemotional_11",0,411.541445634769
"P078","L2","nonemotional","nonemotional_12",0,342.149410340204
"P078","L2","nonemotional","nonemotional_13",1,341.108020789511
"P078","L2","nonemotional","nonemotional_14",1,361.906621820313
"P078","L2","nonemotional","nonemotional_15",1,409.279319028508
"P078","L2","nonemotional","nonemotional_16",1,426.046627251957
"P078","L2","nonemotional","nonemotional_17",1,340.426727685315
"P078","L2","nonemotional","nonemotional_18",0,354.688473265403
"P078","L2","nonemotional","nonemotional_19",1,357.842014678245
"P078","L2","nonemotional","nonemotional_20",1,356.1062894589
"P078","L2","nonemotional","nonemotional_21",0,354.777711317812
"P078","L2","nonemotional","nonemotional_22",0,364.502558436508
"P078","L2","nonemotional","nonemotional_23",0,372.815004181911
"P078","L2","nonemotional","nonemotional_24",1,352.956990021246
"P078","L2","nonemotional","nonemotional_25",0,373.134771675941
"P078","L2","nonemotional","nonemotional_26",0,389.228402917019
"P078","L2","nonemotional","nonemotional_27",0,334.398242958794
"P078","L2","nonemotional","nonemotional_28",1,375.3547753172
"P078","L2","nonemotional","nonemotional_29",1,371.420065704701
"P078","L2","nonemotional","nonemotional_30",1,340.595640826006
"P078","L2","nonemotional","nonemotional_31",1,363.193008280456
"P078","L2","nonemotional","nonemotional_32",1,359.881957010046
"P078","L2","nonemotional","nonemotional_33",1,341.055337130238
"P078","L2","nonemotional","nonemotional_34",0,370.868882674547
"P078","L2","nonemotional","nonemotional_35",1,349.25752029498
"P078","L2","nonemotional","nonemotional_36",0,375.070273166922
"P078","L2","nonemotional","nonemotional_37",1,375.056563005797
"P078","L2","nonemotional","nonemotional_38",1,406.053181991372
"P078","L2","nonemotional","nonemotional_39",1,399.033046547504
"P078","L2","nonemotional","nonemotional_40",1,423.122398263103
"P078","L2","nonemotional","nonemotional_41",1,379.259072685323
"P078","L2","nonemotional","nonemotional_42",0,374.448530056145
"P078","L2","nonemotional","nonemotional_43",1,384.885274252795
"P078","L2","nonemotional","nonemotional_44",1,350.475292485173
"P078","L2","nonemotional","nonemotional_45",0,352.696612226976
"P078","L2","nonemotional","nonemotional_46",1,378.863976432693
"P078","L2","nonemotional","nonemotional_47",0,353.447324177879
"P078","L2","nonemotional","nonemotional_48",0,366.063564083117
"P078","L2","nonemotional","nonemotional_49",1,332.743711005946
"P078","L2","nonemotional","nonemotional_50",1,413.187873363625
"P079","L1","emotional","emotional_1",1,295.153502572722
"P079","L1","emotional","emotional_2",0,313.959845900523
"P079","L1","emotional","emotional_3",1,279.853059385554
"P079","L1","emotional","emotional_4",1,285.813150240407
"P079","L1","emotional","emotional_5",1,285.409257418391
"P079","L1","emotional","emotional_6",1,256.601753043433
"P079","L1","emotional","emotional_7",1,289.747190173423
"P079","L1","emotional","emotional_8",1,268.575968339276
"P079","L1","emotional","emotional_9",1,330.456291895016
"P079","L1","emotional","emotional_10",1,345.193007934795
"P079","L1","emotional","emotional_11",1,319.895427453257
"P079","L1","emotional","emotional_12",1,303.197939540692
"P079","L1","emotional","emotional_13",1,308.266033733627
"P079","L1","emotional","emotional_14",1,286.614398820843
"P079","L1","emotional","emotional_15",0,330.038124555054
"P079","L1","emotional","emotional_16",1,303.303052041095
"P079","L1","emotional","emotional_17",1,336.443252057588
"P079","L1","emotional","emotional_18",1,289.20581976738
"P079","L1","emotional","emotional_19",1,306.56843983881
"P079","L1","emotional","emotional_20",1,313.907219420877
"P079","L1","emotional","emotional_21",1,308.268811709133
"P079","L1","emotional","emotional_22",1,324.489801836686
"P079","L1","emotional","emotional_23",1,265.008046251598
"P079","L1","emotional","emotional_24",1,292.315498737153
"P079","L1","emotional","emotional_25",1,302.490128565018
"P079","L1","emotional","emotional_26",1,267.963609994171
"P079","L1","emotional","emotional_27",0,334.332920919485
"P079","L1","emotional","emotional_28",1,270.074619243962
"P079","L1","emotional","emotional_29",1,322.593055242488
"P079","L1","emotional","emotional_30",1,324.377009353631
"P079","L1","emotional","emotional_31",1,327.096765411304
"P079","L1","emotional","emotional_32",1,302.964484524478
"P079","L1","emotional","emotional_33",1,275.150734397418
"P079","L1","emotional","emotional_34",1,282.730740402436
"P079","L1","emotional","emotional_35",1,320.122402287744
"P079","L1","emotional","emotional_36",1,314.691965012092
"P079","L1","emotional","emotional_37",1,304.815166846767
"P079","L1","emotional","emotional_38",1,330.770225470436
"P079","L1","emotional","emotional_39",1,282.380351012073
"P079","L1","emotional","emotional_40",1,288.407489536383
"P079","L1","emotional","emotional_41",1,328.405714252033
"P079","L1","emotional","emotional_42",1,327.975130557795
"P079","L1","emotional","emotional_43",1,269.892380078824
"P079","L1","emotional","emotional_44",1,264.752125656388
"P079","L1","emotional","emotional_45",1,271.537971279603
"P079","L1","emotional","emotional_46",1,330.863652452255
"P079","L1","emotional","emotional_47",1,314.828913282443
"P079","L1","emotional","emotional_48",1,310.55088598415
"P079","L1","emotional","emotional_49",0,303.006084186037
"P079","L1","emotional","emotional_50",1,334.911411378193
"P079","L1","nonemotional","nonemotional_1",0,344.093038942212
"P079","L1","nonemotional","nonemotional_2",1,305.942413622044
"P079","L1","nonemotional","nonemotional_3",1,295.335001664311
"P079","L1","nonemotional","nonemotional_4",1,260.962286082795
"P079","L1","nonemotional","nonemotional_5",1,270.630067340324
"P079","L1","nonemotional","nonemotional_6",0,289.404407296517
"P079","L1","nonemotional","nonemotional_7",1,309.294821362051
"P079","L1","nonemotional","nonemotional_8",1,298.707385199114
"P079","L1","nonemotional","nonemotional_9",0,309.196731016429
"P079","L1","nonemotional","nonemotional_10",1,314.303362351632
"P079","L1","nonemotional","nonemotional_11",1,302.68187789046
"P079","L1","nonemotional","nonemotional_12",0,300.155029258634
"P079","L1","nonemotional","nonemotional_13",1,310.394908111379
"P079","L1","nonemotional","nonemotional_14",1,252.901402073419
"P079","L1","nonemotional","nonemotional_15",1,269.838318813338
"P079","L1","nonemotional","nonemotional_16",1,304.72901300856
"P079","L1","nonemotional","nonemotional_17",1,304.142918139205
"P079","L1","nonemotional","nonemotional_18",0,315.686326929727
"P079","L1","nonemotional","nonemotional_19",1,315.674078783153
"P079","L1","nonemotional","nonemotional_20",1,298.05771459083
"P079","L1","nonemotional","nonemotional_21",1,289.504101756013
"P079","L1","nonemotional","nonemotional_22",1,278.624611907259
"P079","L1","nonemotional","nonemotional_23",1,314.005866266072
"P079","L1","nonemotional","nonemotional_24",1,330.637144889073
"P079","L1","nonemotional","nonemotional_25",1,347.666482904703
"P079","L1","nonemotional","nonemotional_26",1,309.501544491578
"P079","L1","nonemotional","nonemotional_27",1,317.515120740644
"P079","L1","nonemotional","nonemotional_28",1,321.396034100152
"P079","L1","nonemotional","nonemotional_29",1,303.669224371057
"P079","L1","nonemotional","nonemotional_30",0,284.121518234442
"P079","L1","nonemotional","nonemotional_31",0,316.361143275681
"P079","L1","nonemotional","nonemotional_32",0,316.436717509341
"P079","L1","nonemotional","nonemotional_33",0,332.163650042881
"P079","L1","nonemotional","nonemotional_34",1,365.805790192854
"P079","L1","nonemotional","nonemotional_35",1,283.211998527854
"P079","L1","nonemotional","nonemotional_36",1,255.190115921018
"P079","L1","nonemotional","nonemotional_37",0,298.287137390499
"P079","L1","nonemotional","nonemotional_38",1,306.128625301825
"P079","L1","nonemotional","nonemotional_39",1,306.505286370062
"P079","L1","nonemotional","nonemotional_40",1,316.582416329931
"P079","L1","nonemotional","nonemotional_41",0,316.218611544164
"P079","L1","nonemotional","nonemotional_42",1,315.028018978005
"P079","L1","nonemotional","nonemotional_43",0,307.890790280627
"P079","L1","nonemotional","nonemotional_44",1,288.273869191118
"P079","L1","nonemotional","nonemotional_45",1,291.452692611108
"P079","L1","nonemotional","nonemotional_46",1,321.229660386818
"P079","L1","nonemotional","nonemotional_47",1,299.788612349078
"P079","L1","nonemotional","nonemotional_48",1,312.699594855343
"P079","L1","nonemotional","nonemotional_49",1,285.762314055631
"P079","L1","nonemotional","nonemotional_50",1,291.513924028854
"P079","L2","emotional","emotional_1",0,379.156272174667
"P079","L2","emotional","emotional_2",0,423.05566425978
"P079","L2","emotional","emotional_3",0,391.098659082427
"P079","L2","emotional","emotional_4",0,433.28788628928
"P079","L2","emotional","emotional_5",0,395.931521493866
"P079","L2","emotional","emotional_6",0,419.372546592087
"P079","L2","emotional","emotional_7",0,394.512716152721
"P079","L2","emotional","emotional_8",1,393.925693706108
"P079","L2","emotional","emotional_9",1,428.36461245898
"P079","L2","emotional","emotional_10",1,364.523009881956
"P079","L2","emotional","emotional_11",0,389.281186860933
"P079","L2","emotional","emotional_12",0,385.758150154641
"P079","L2","emotional","emotional_13",1,406.132275969505
"P079","L2","emotional","emotional_14",0,383.303007181158
"P079","L2","emotional","emotional_15",1,361.995222074406
"P079","L2","emotional","emotional_16",1,367.767326532979
"P079","L2","emotional","emotional_17",1,400.24620903517
"P079","L2","emotional","emotional_18",0,437.540898183524
"P079","L2","emotional","emotional_19",1,381.964261351208
"P079","L2","emotional","emotional_20",0,415.3445950116
"P079","L2","emotional","emotional_21",0,399.471762875575
"P079","L2","emotional","emotional_22",1,371.461740317387
"P079","L2","emotional","emotional_23",1,398.874336792118
"P079","L2","emotional","emotional_24",1,388.305008504444
"P079","L2","emotional","emotional_25",0,452.186849140701
"P079","L2","emotional","emotional_26",0,366.036775811035
"P079","L2","emotional","emotional_27",0,375.990835207825
"P079","L2","emotional","emotional_28",0,399.21975802068
"P079","L2","emotional","emotional_29",1,386.463987214066
"P079","L2","emotional","emotional_30",1,407.053925139511
"P079","L2","emotional","emotional_31",0,412.707723924796
"P079","L2","emotional","emotional_32",1,380.156613060181
"P079","L2","emotional","emotional_33",1,418.820453554586
"P079","L2","emotional","emotional_34",0,407.407504207899
"P079","L2","emotional","emotional_35",1,399.031262286114
"P079","L2","emotional","emotional_36",1,341.432312500633
"P079","L2","emotional","emotional_37",0,391.824973652546
"P079","L2","emotional","emotional_38",1,405.456209725305
"P079","L2","emotional","emotional_39",1,407.50703702024
"P079","L2","emotional","emotional_40",1,360.038260982767
"P079","L2","emotional","emotional_41",0,392.718902776522
"P079","L2","emotional","emotional_42",0,389.010981296418
"P079","L2","emotional","emotional_43",1,391.431842362766
"P079","L2","emotional","emotional_44",1,362.118346310947
"P079","L2","emotional","emotional_45",0,407.936740810199
"P079","L2","emotional","emotional_46",0,398.872107501978
"P079","L2","emotional","emotional_47",0,427.105417512847
"P079","L2","emotional","emotional_48",1,392.179280543025
"P079","L2","emotional","emotional_49",0,426.636545588873
"P079","L2","emotional","emotional_50",0,403.030098014674
"P079","L2","nonemotional","nonemotional_1",0,396.425097150961
"P079","L2","nonemotional","nonemotional_2",0,430.624602047314
"P079","L2","nonemotional","nonemotional_3",1,389.218613086871
"P079","L2","nonemotional","nonemotional_4",0,394.483150091031
"P079","L2","nonemotional","nonemotional_5",1,350.563563296658
"P079","L2","nonemotional","nonemotional_6",1,401.38001432097
"P079","L2","nonemotional","nonemotional_7",0,383.669088420171
"P079","L2","nonemotional","nonemotional_8",1,405.047201984374
"P079","L2","nonemotional","nonemotional_9",0,333.816805670698
"P079","L2","nonemotional","nonemotional_10",1,334.251281155883
"P079","L2","nonemotional","nonemotional_11",0,351.074164689292
"P079","L2","nonemotional","nonemotional_12",1,396.814931117947
"P079","L2","nonemotional","nonemotional_13",1,363.801352424326
"P079","L2","nonemotional","nonemotional_14",1,376.636663691573
"P079","L2","nonemotional","nonemotional_15",1,382.828824119184
"P079","L2","nonemotional","nonemotional_16",1,386.199815205545
"P079","L2","nonemotional","nonemotional_17",1,402.765971325094
"P079","L2","nonemotional","nonemotional_18",1,354.458734930628
"P079","L2","nonemotional","nonemotional_19",1,372.87001234254
"P079","L2","nonemotional","nonemotional_20",0,342.116823605552
"P079","L2","nonemotional","nonemotional_21",0,356.732883705776
"P079","L2","nonemotional","nonemotional_22",1,416.233633741177
"P079","L2","nonemotional","nonemotional_23",0,384.137768506531
"P079","L2","nonemotional","nonemotional_24",1,386.498455541109
"P079","L2","nonemotional","nonemotional_25",0,389.54930494007
"P079","L2","nonemotional","nonemotional_26",1,356.953761316674
"P079","L2","nonemotional","nonemotional_27",1,389.03441769172
"P079","L2","nonemotional","nonemotional_28",1,350.277268929191
"P079","L2","nonemotional","nonemotional_29",1,382.646356055424
"P079","L2","nonemotional","nonemotional_30",1,326.95214060323
"P079","L2","nonemotional","nonemotional_31",1,388.423156449227
"P079","L2","nonemotional","nonemotional_32",1,424.113198936194
"P079","L2","nonemotional","nonemotional_33",0,365.071224039558
"P079","L2","nonemotional","nonemotional_34",1,359.383624288799
"P079","L2","nonemotional","nonemotional_35",0,341.191578294733
"P079","L2","nonemotional","nonemotional_36",0,388.510370960139
"P079","L2","nonemotional","nonemotional_37",1,414.370085950264
"P079","L2","nonemotional","nonemotional_38",1,393.028284384434
"P079","L2","nonemotional","nonemotional_39",0,361.939133636375
"P079","L2","nonemotional","nonemotional_40",1,399.967289396718
"P079","L2","nonemotional","nonemotional_41",1,376.934785465908
"P079","L2","nonemotional","nonemotional_42",0,378.872150794008
"P079","L2","nonemotional","nonemotional_43",1,392.779872865962
"P079","L2","nonemotional","nonemotional_44",0,340.914516567792
"P079","L2","nonemotional","nonemotional_45",1,353.855835107513
"P079","L2","nonemotional","nonemotional_46",0,396.231751801826
"P079","L2","nonemotional","nonemotional_47",1,414.002589108523
"P079","L2","nonemotional","nonemotional_48",1,405.890270689887
